timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-04-01T19:31:31.688425,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-01T19:31:33.697913,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-01T19:31:35.715201,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,2,2,2,2,1,1,1,1
2026-04-01T19:31:48.737611,PHASE_2_N_S_LEFT,7.0,CHANGE,other_phase_demand,2,2,2,2,1,1,1,1
2026-04-01T19:32:01.752221,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-01T19:32:03.761261,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,1,1,2,2,1,1,1,1
2026-04-01T19:32:05.773620,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,0,0,2,2,0,0,0,0
2026-04-01T19:32:18.781228,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-01T19:32:20.785533,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-01T19:32:22.792244,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-01T19:32:24.799216,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-01T19:32:26.805980,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-01T19:32:28.812967,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-01T19:32:30.819781,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-01T19:32:32.826277,PHASE_3_E_W_THRU,21.0,EXTEND,continuing,0,0,2,2,0,0,0,0
