timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-04-04T12:58:49.738542,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-04T12:58:51.749012,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-04T12:58:53.767221,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,2,2,2,2,1,1,1,1
2026-04-04T12:59:06.791816,PHASE_2_N_S_LEFT,7.0,CHANGE,other_phase_demand,2,2,2,2,1,1,1,1
2026-04-04T12:59:19.807409,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-04T12:59:21.815944,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,1,1,2,2,1,1,1,1
2026-04-04T12:59:23.827945,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,0,0,2,2,0,0,0,0
2026-04-04T12:59:36.835844,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-04T12:59:38.839826,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-04T12:59:40.846408,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T12:59:42.853287,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T12:59:44.859834,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T12:59:46.867659,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-04T12:59:48.878047,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-04T12:59:50.888494,PHASE_3_E_W_THRU,21.1,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-04T12:59:52.898888,PHASE_3_E_W_THRU,23.1,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-04T12:59:54.910113,PHASE_3_E_W_THRU,25.1,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-04T12:59:56.920529,PHASE_3_E_W_THRU,27.1,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-04T12:59:58.930010,PHASE_3_E_W_THRU,29.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:00.937688,PHASE_3_E_W_THRU,31.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:02.945162,PHASE_3_E_W_THRU,33.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:04.952504,PHASE_3_E_W_THRU,35.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:06.959932,PHASE_3_E_W_THRU,37.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:08.968360,PHASE_3_E_W_THRU,39.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:10.978484,PHASE_3_E_W_THRU,41.1,EXTEND,continuing,2,0,2,2,1,0,0,0
2026-04-04T13:00:12.992833,PHASE_3_E_W_THRU,43.2,EXTEND,continuing,2,0,2,2,1,0,0,0
2026-04-04T13:00:15.007848,PHASE_3_E_W_THRU,45.2,EXTEND,continuing,2,0,2,2,1,0,0,0
2026-04-04T13:00:17.022334,PHASE_3_E_W_THRU,47.2,EXTEND,continuing,2,0,2,2,1,0,0,0
2026-04-04T13:00:19.037065,PHASE_3_E_W_THRU,49.2,EXTEND,continuing,2,0,2,2,1,0,0,0
2026-04-04T13:00:21.050927,PHASE_3_E_W_THRU,51.2,EXTEND,continuing,1,0,2,2,1,0,0,0
2026-04-04T13:00:23.063273,PHASE_3_E_W_THRU,53.2,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:25.072222,PHASE_3_E_W_THRU,55.2,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:27.081335,PHASE_3_E_W_THRU,57.2,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-04T13:00:29.090365,PHASE_3_E_W_THRU,59.3,EXTEND,continuing,0,0,2,2,0,0,0,0
