timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-03-31T11:53:43.883070,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-03-31T11:53:45.893451,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-03-31T11:53:47.910909,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,2,2,2,2,1,1,1,1
2026-03-31T11:54:00.934137,PHASE_2_N_S_LEFT,7.0,CHANGE,other_phase_demand,2,2,2,2,1,1,1,1
2026-03-31T11:54:13.949133,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-03-31T11:54:15.958161,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,1,1,2,2,1,1,1,1
2026-03-31T11:54:17.971073,PHASE_1_N_S_THRU,11.0,CHANGE,other_phase_demand,0,0,2,2,0,0,0,0
2026-03-31T11:54:30.978943,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-03-31T11:54:32.983078,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-03-31T11:54:34.989556,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:54:36.996380,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:54:39.003221,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:54:41.011555,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-03-31T11:54:43.022114,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-03-31T11:54:45.032911,PHASE_3_E_W_THRU,21.1,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-03-31T11:54:47.043457,PHASE_3_E_W_THRU,23.1,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-03-31T11:54:49.054091,PHASE_3_E_W_THRU,25.1,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-03-31T11:54:51.064607,PHASE_3_E_W_THRU,27.1,EXTEND,continuing,0,1,2,2,0,0,0,0
2026-03-31T11:54:53.073342,PHASE_3_E_W_THRU,29.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:54:55.080903,PHASE_3_E_W_THRU,31.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:54:57.088673,PHASE_3_E_W_THRU,33.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:54:59.096222,PHASE_3_E_W_THRU,35.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:55:01.103682,PHASE_3_E_W_THRU,37.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:55:03.111312,PHASE_3_E_W_THRU,39.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-03-31T11:55:05.121072,PHASE_3_E_W_THRU,41.1,EXTEND,continuing,0,2,2,2,0,1,0,0
