timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-04-13T03:24:48.919364,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T03:24:50.926599,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T03:24:52.933782,PHASE_1_N_S_THRU,11.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T03:24:54.941388,PHASE_1_N_S_THRU,13.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T03:24:56.949526,PHASE_1_N_S_THRU,15.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T03:24:58.956212,PHASE_1_N_S_THRU,17.0,CHANGE,higher_phase_pressure,1,1,2,2,1,1,1,1
2026-04-13T03:25:11.960034,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T03:25:13.963065,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T03:25:15.966682,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:17.969731,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:19.972553,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:21.975508,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:23.980330,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-04-13T03:25:25.985052,PHASE_3_E_W_THRU,21.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-04-13T03:25:27.989698,PHASE_3_E_W_THRU,23.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-04-13T03:25:29.994546,PHASE_3_E_W_THRU,25.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-04-13T03:25:31.998968,PHASE_3_E_W_THRU,27.0,EXTEND,continuing,0,2,2,2,0,0,0,0
2026-04-13T03:25:34.003538,PHASE_3_E_W_THRU,29.0,EXTEND,continuing,0,1,2,2,0,0,0,0
2026-04-13T03:25:36.007053,PHASE_3_E_W_THRU,31.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:38.010303,PHASE_3_E_W_THRU,33.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:40.013445,PHASE_3_E_W_THRU,35.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:42.016379,PHASE_3_E_W_THRU,37.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:44.019623,PHASE_3_E_W_THRU,39.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:46.022687,PHASE_3_E_W_THRU,41.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:25:48.028274,PHASE_3_E_W_THRU,43.1,EXTEND,continuing,0,2,2,2,0,1,0,0
2026-04-13T03:25:50.033830,PHASE_3_E_W_THRU,45.1,EXTEND,continuing,0,2,2,2,0,1,0,0
2026-04-13T03:25:52.040025,PHASE_3_E_W_THRU,47.1,EXTEND,continuing,0,2,2,2,0,1,0,0
2026-04-13T03:25:54.045352,PHASE_3_E_W_THRU,49.1,EXTEND,continuing,0,2,2,2,0,1,0,0
2026-04-13T03:25:56.050469,PHASE_3_E_W_THRU,51.1,EXTEND,continuing,0,2,2,2,0,1,0,0
2026-04-13T03:25:58.054521,PHASE_3_E_W_THRU,53.1,EXTEND,continuing,0,0,2,2,0,1,0,0
2026-04-13T03:26:00.057794,PHASE_3_E_W_THRU,55.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:26:02.061174,PHASE_3_E_W_THRU,57.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:26:04.064603,PHASE_3_E_W_THRU,59.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:26:06.068101,PHASE_3_E_W_THRU,61.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:26:08.071888,PHASE_3_E_W_THRU,63.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T03:26:10.075640,PHASE_3_E_W_THRU,65.1,CHANGE,max_green_reached,0,0,2,2,0,0,0,0
2026-04-13T03:26:23.085500,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,4,4,0,0,0,0
2026-04-13T03:26:25.094318,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,4,4,0,0,0,0
2026-04-13T03:26:27.103240,PHASE_1_N_S_THRU,11.0,CHANGE,higher_phase_pressure,2,2,4,4,0,0,0,0
2026-04-13T03:26:40.112578,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,2,2,4,4,0,0,0,0
2026-04-13T03:26:42.121457,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,2,2,4,4,0,0,0,0
