timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-04-13T12:47:45.745852,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T12:47:47.755956,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T12:47:49.765928,PHASE_1_N_S_THRU,11.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:51.771921,PHASE_1_N_S_THRU,13.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:53.782020,PHASE_1_N_S_THRU,15.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:55.790428,PHASE_1_N_S_THRU,17.1,EXTEND,continuing,1,1,2,2,1,1,1,1
2026-04-13T12:47:57.794291,PHASE_1_N_S_THRU,19.1,CHANGE,gap_out,0,0,2,2,0,0,0,0
2026-04-13T12:48:10.797479,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T12:48:12.800282,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T12:48:14.803121,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:16.806052,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:18.808819,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:20.812688,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-13T12:48:22.818109,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-13T12:48:24.821924,PHASE_3_E_W_THRU,21.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-13T12:48:26.825677,PHASE_3_E_W_THRU,23.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-13T12:48:28.829494,PHASE_3_E_W_THRU,25.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-13T12:48:30.833426,PHASE_3_E_W_THRU,27.0,EXTEND,continuing,2,0,2,2,0,0,0,0
2026-04-13T12:48:32.836396,PHASE_3_E_W_THRU,29.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:34.839435,PHASE_3_E_W_THRU,31.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:36.842548,PHASE_3_E_W_THRU,33.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:38.845597,PHASE_3_E_W_THRU,35.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:40.848509,PHASE_3_E_W_THRU,37.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:42.851598,PHASE_3_E_W_THRU,39.1,EXTEND,continuing,0,0,2,2,0,0,0,0
