timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-04-13T12:47:45.724498,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T12:47:47.730513,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T12:47:49.736520,PHASE_1_N_S_THRU,11.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:51.742625,PHASE_1_N_S_THRU,13.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:53.748465,PHASE_1_N_S_THRU,15.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:55.753861,PHASE_1_N_S_THRU,17.0,EXTEND,continuing,1,1,2,2,1,1,1,1
2026-04-13T12:47:57.756702,PHASE_1_N_S_THRU,19.0,CHANGE,gap_out,0,0,2,2,0,0,0,0
2026-04-13T12:48:10.760333,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T12:48:12.763631,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T12:48:14.766642,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:16.769476,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:18.772281,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:20.775077,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:22.778194,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:24.780986,PHASE_3_E_W_THRU,21.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:26.786339,PHASE_3_E_W_THRU,23.0,EXTEND,continuing,2,2,2,2,0,0,0,0
2026-04-13T12:48:28.791625,PHASE_3_E_W_THRU,25.0,EXTEND,continuing,2,2,2,2,0,0,0,0
2026-04-13T12:48:30.797082,PHASE_3_E_W_THRU,27.0,EXTEND,continuing,2,2,2,2,0,0,0,0
2026-04-13T12:48:32.802353,PHASE_3_E_W_THRU,29.0,EXTEND,continuing,2,2,2,2,0,0,0,0
