timestamp,phase,duration_s,decision,reason,N_thru_count,S_thru_count,E_thru_count,W_thru_count,N_left_count,S_left_count,E_left_count,W_left_count
2026-04-13T12:47:45.741608,PHASE_1_N_S_THRU,7.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T12:47:47.751300,PHASE_1_N_S_THRU,9.0,HOLD,min_green_not_met,2,2,2,2,1,1,1,1
2026-04-13T12:47:49.759858,PHASE_1_N_S_THRU,11.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:51.766698,PHASE_1_N_S_THRU,13.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:53.774003,PHASE_1_N_S_THRU,15.0,EXTEND,continuing,2,2,2,2,1,1,1,1
2026-04-13T12:47:55.779882,PHASE_1_N_S_THRU,17.0,EXTEND,continuing,1,1,2,2,1,1,1,1
2026-04-13T12:47:57.782331,PHASE_1_N_S_THRU,19.1,CHANGE,gap_out,0,0,2,2,0,0,0,0
2026-04-13T12:48:10.785650,PHASE_3_E_W_THRU,7.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T12:48:12.788718,PHASE_3_E_W_THRU,9.0,HOLD,min_green_not_met,0,0,2,2,0,0,0,0
2026-04-13T12:48:14.791894,PHASE_3_E_W_THRU,11.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:16.795186,PHASE_3_E_W_THRU,13.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:18.798044,PHASE_3_E_W_THRU,15.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:20.801920,PHASE_3_E_W_THRU,17.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:22.805838,PHASE_3_E_W_THRU,19.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:24.809902,PHASE_3_E_W_THRU,21.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:26.813930,PHASE_3_E_W_THRU,23.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:28.817552,PHASE_3_E_W_THRU,25.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:30.821136,PHASE_3_E_W_THRU,27.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:32.824159,PHASE_3_E_W_THRU,29.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:34.827705,PHASE_3_E_W_THRU,31.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:36.831803,PHASE_3_E_W_THRU,33.0,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:38.835594,PHASE_3_E_W_THRU,35.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:40.840042,PHASE_3_E_W_THRU,37.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:42.844610,PHASE_3_E_W_THRU,39.1,EXTEND,continuing,0,0,2,2,0,0,0,0
2026-04-13T12:48:44.848998,PHASE_3_E_W_THRU,41.1,EXTEND,continuing,0,0,2,2,0,0,0,0
